36577	0
36647	0
36925	1
37075	1
37297	0
37567	1
38141	0
38165	0
38203	1
38219	0
38223	0
38511	1
38679	1
38747	1
38785	0
38841	1
38929	1
39141	0
39429	1
39951	0
40003	1
40151	1
40443	1
40457	1
40705	1
40889	1
40915	0
40961	0
41099	1
41337	1
41363	0
41903	1
42025	0
42053	1
42079	1
42217	1
42325	0
42327	1
42359	0
42413	1
42423	1
42433	1
42485	0
42499	1
42525	1
42545	1
42637	1
42645	1
42719	1
42771	1
42779	1
42849	0
42861	1
42879	1
43053	0
43075	1
43115	1
43165	0
43223	1
43289	0
43315	1
43375	1
43435	1
43469	1
43575	1
43593	0
43631	0
43649	1
43671	1
43673	1
43817	0
43831	1
43833	0
43989	0
43999	1
44055	0
44059	0
44073	1
44089	1
44191	0
44193	0
44319	0
44397	1
44425	1
44459	1
44475	1
44487	1
44559	1
44637	1
44673	1
44677	1
44681	1
44749	1
44781	1
44785	1
44813	1
44817	1
44839	0
44865	1
44895	1
44943	1
44979	1
45025	1
45031	1
45035	0
45039	0
45075	1
45077	0
45081	1
45087	1
45093	1
45105	1
45141	0
45223	0
45267	0
45271	1
45283	1
45315	1
45537	1
45603	1
45617	0
45701	1
45897	1
46009	0
46269	1
46281	0
46297	0
46529	0
46727	0
46877	1
46881	0
47101	1
47113	1
47131	0
47141	0
47293	0
47347	1
47383	0
47399	1
47487	1
47497	0
47643	0
47725	1
47789	1
47793	1
47909	0
48025	0
48061	0
48451	1
48531	1
48631	1
48639	1
48641	1
48693	1
48733	0
48901	1
49071	1
49087	1
49097	1
49227	1
49255	1
49403	1
49483	0
49853	0
49935	1
50067	0
50147	1
50151	0
50193	1
50203	1
50261	1
50311	1
50451	0
50499	0
50519	1
50557	1
50661	1
50709	1
50723	0
50755	0
50933	0
50989	1
51031	1
51081	1
51121	1
51147	1
51163	1
51197	1
51371	1
51391	0
51435	1
51505	1
51521	0
51539	0
51583	1
51597	0
51605	0
51617	1
51619	1
51691	0
51699	1
51729	0
51757	1
51765	0
51773	1
51781	1
51807	1
51825	0
51827	1
51853	1
51875	1
51877	0
51885	1
51907	0
51937	0
51977	1
52133	0
52713	1
53079	1
53245	1
53303	1
53411	0
53837	1
54295	0
54433	0
54575	1
54625	1
54631	1
54749	1
54895	0
54995	1
55049	0
55151	0
55185	1
55197	1
55267	1
55365	0
55385	1
55387	1
55431	1
55579	0
55611	1
55649	0
55731	0
55763	0
55875	0
55925	1
56019	1
56327	0
56331	0
56397	0
56469	1
56659	1
56675	1
56681	0
56743	1
56787	0
56797	1
56841	0
56967	1
57021	1
57175	0
57507	0
57995	0
58027	1
58055	1
58061	1
58087	1
58237	0
58269	0
58273	0
58311	1
58355	1
58747	0
58797	1
58835	1
58869	1
59263	1
59327	1
59589	1
59663	0
59707	1
59747	1
59821	0
59927	0
60065	1
60067	1
60079	1
60109	1
60189	1
60233	0
60255	1
60295	0
60321	1
60353	1
60357	1
60467	1
60493	0
60513	1
60541	1
60579	0
60625	1
60717	0
60735	0
60755	1
60765	1
60827	1
60847	1
60855	1
60863	1
60869	1
60889	1
60957	0
60995	0
60997	0
61023	1
61025	1
61027	1
61037	0
61063	0
61125	1
61151	1
61191	1
61199	1
61203	0
61229	1
61231	0
61233	1
61257	1
61285	1
61385	1
61403	1
61427	0
61475	1
61477	1
61513	0
61517	0
61541	0
61553	1
61593	1
61611	1
61675	0
61679	1
61697	0
61709	1
61719	1
61723	1
61799	0
61899	1
61941	1
61949	0
61963	1
61991	1
62051	0
62055	1
62089	0
62267	1
62349	0
62385	0
62549	0
62571	1
62573	1
62599	1
62649	0
62763	1
62791	1
62801	0
62877	1
62895	1
62899	1
62901	1
62913	1
63045	1
63055	1
63057	1
63095	1
63203	0
63237	1
63263	1
63359	0
63381	1
63501	1
63505	1
63645	0
63673	1
63675	1
63681	1
63703	1
63747	1
63749	1
63767	1
63821	1
64165	0
64203	0
64419	0
64437	0
64713	1
64747	1
64771	0
64803	1
64855	1
64889	0
64965	1
65365	1
65517	1
65585	0
65627	1
65749	1
65933	1
66125	1
66449	1
66475	1
66521	0
66631	1
66647	0
66675	1
66761	1
66999	0
67181	0
67299	0
67315	0
67359	1
67479	1
67727	0
67769	1
67919	0
68001	1
68035	1
68103	0
68221	0
68233	1
68415	0
68433	1
68473	1
68521	1
68711	0
68713	1
68859	0
68887	0
69237	1
69255	0
69267	1
69273	1
69285	1
69287	1
69329	1
69365	1
69375	1
69377	0
69435	1
70039	1
70455	0
70651	1
70675	0
70685	0
70843	1
71065	1
71099	0
71235	0
71285	0
71491	1
71533	1
71697	1
71733	1
71767	1
71873	0
71991	0
72073	1
72079	1
72165	1
72177	1
72199	1
72211	1
72267	1
72271	1
72311	0
72327	1
72343	1
72345	1
72399	0
72405	0
72419	1
72423	0
72479	0
72503	1
72537	0
72561	1
72637	1
72649	0
72715	1
72733	0
72815	0
72825	0
72843	1
72885	1
72991	1
73045	1
73049	1
73091	1
73219	1
73281	1
73323	1
73401	1
73551	0
73617	0
73641	0
73649	1
73681	0
73697	0
73701	1
73791	0
73951	0
73957	1
73997	1
73999	1
74051	0
74203	0
74311	1
74359	1
74403	1
74409	1
74421	1
74463	0
74605	1
74631	0
74643	0
74755	0
74821	1
74847	1
74879	0
74937	0
74947	0
74953	0
75017	1
75093	0
75105	1
75115	0
75125	1
75183	1
75257	1
75507	1
75619	0
75631	0
75677	0
75691	1
75723	1
75869	1
75949	1
76003	1
76079	1
76335	1
76421	1
76541	0
76555	1
76557	1
76559	1
76585	0
76675	1
76765	0
76805	1
76837	0
76879	1
76891	1
76895	1
76921	1
76947	0
76973	0
77033	1
77047	1
77177	1
77181	1
77361	1
77371	1
77525	1
77577	1
77579	1
77591	1
77641	1
77711	1
77737	0
77765	0
77811	1
77841	0
77845	1
77959	0
77995	1
77999	0
78053	1
78145	0
78151	0
78255	0
78311	1
78407	1
78443	0
78445	0
78449	0
78489	1
78657	0
78685	0
78841	0
78971	1
78999	1
79181	0
79233	1
79297	0
79387	0
79405	0
79523	1
79625	0
79653	0
79715	1
79849	1
79915	1
80115	1
80123	1
80159	1
80433	1
80447	1
80535	1
80551	0
80573	0
80587	1
80619	0
80659	1
80661	1
80675	0
80687	1
80689	1
80765	1
80815	1
80911	1
81165	1
81169	1
81181	1
81229	0
81261	0
81431	1
81605	1
81663	0
81667	1
81685	0
81731	1
81749	0
81853	1
81901	1
81913	1
81935	1
81951	1
81975	1
81999	1
82057	1
82101	1
82123	1
82133	0
82175	1
82193	1
82217	0
82225	1
82389	0
82423	0
82629	0
82713	1
82759	1
82825	0
82859	0
82911	1
82913	1
83051	0
83053	1
83511	1
83535	1
83597	1
83627	0
83657	1
83725	1
83809	1
83883	1
83949	1
83995	1
84025	0
84135	1
84171	0
84221	1
84357	1
84539	1
84579	1
84697	1
84727	0
84767	0
84779	1
84789	0
84819	1
84829	1
84929	1
85091	1
85161	1
85165	1
85225	0
85253	1
85337	1
85401	1
85533	1
85561	1
85589	1
85665	1
85695	1
85733	1
85777	1
85783	0
85819	1
85847	1
85939	1
86059	1
86115	1
86179	1
86191	1
86217	0
86265	0
86283	1
86351	1
86357	1
86517	0
86521	1
86565	1
86619	1
86653	1
86749	1
86823	0
86845	1
86871	1
86937	0
86969	1
87013	1
87023	0
87041	0
87065	1
87075	0
87147	1
87279	1
87331	1
87405	1
87409	1
87491	0
87677	1
87731	1
87931	1
88011	0
88043	0
88045	1
88165	1
88209	0
88271	0
88393	0
88427	1
88459	0
88521	1
88525	1
88737	1
88739	1
88807	0
88897	1
88901	1
88915	1
88993	0
89121	0
89129	1
89163	1
89193	1
89213	1
89217	1
89249	1
89467	1
89473	0
89559	1
89573	1
89663	0
89673	1
89703	1
89755	1
89831	1
89847	1
89875	1
89959	0
90021	1
90035	1
90229	0
90251	1
90273	1
90329	1
90347	0
90355	1
90447	0
90485	1
90557	1
90561	1
90699	0
90761	0
90777	1
90779	1
90793	0
90827	0
90959	1
90961	0
91049	1
91051	1
91091	1
91097	1
91205	1
91229	1
91263	0
91277	0
91283	1
91319	1
91421	0
91433	1
91501	1
91553	1
91641	1
91647	1
91661	0
91681	0
91839	0
91843	0
91917	1
91925	1
91957	0
91973	0
91987	0
92085	1
92091	0
92133	1
92209	0
92223	1
92255	0
92267	0
92293	1
92363	1
92393	0
92471	1
92499	0
92711	0
92721	1
92743	0
92753	1
92807	1
92951	0
92971	1
93059	1
93113	1
93115	0
93357	1
93385	1
93391	1
93469	0
93555	0
93593	1
93695	1
93703	0
93787	1
93817	0
93845	0
93857	0
93913	0
93923	0
93927	0
93937	1
94177	1
94193	1
94233	1
94305	1
94383	1
94387	1
94403	0
94417	1
94443	1
94479	0
94521	1
94581	1
94683	1
94837	1
94845	1
94859	0
94901	0
94933	1
94935	1
94943	1
94989	1
95023	1
95037	0
95075	0
95199	1
95387	1
95433	0
95443	1
95479	1
95523	0
95565	1
95631	1
95727	0
95843	1
95889	0
95899	1
95995	1
96007	0
96035	1
96125	1
96271	1
96289	0
96295	1
96321	1
96367	1
96383	1
96385	0
96395	0
96449	0
96545	1
96577	1
96637	1
96679	0
96757	1
96777	1
96785	1
96817	1
96851	0
96865	1
96909	1
96911	1
96919	1
96963	0
96995	1
97033	1
97047	1
97155	1
97181	1
97277	0
97351	1
97365	1
97393	1
97441	1
97467	1
97469	1
97555	1
97667	0
97683	1
97695	0
97741	1
97769	1
97843	0
97905	1
97921	1
97983	1
97987	0
98001	1
98089	0
98099	0
98113	1
98121	0
98141	1
98151	1
98179	0
98187	1
98221	0
98233	1
98389	0
98441	1
98525	1
98535	0
98549	1
98743	1
98825	1
98891	1
98903	1
98947	0
99007	1
99019	1
99023	1
99029	1
99047	1
99103	0
99201	1
99217	1
99223	0
99269	1
99277	1
99353	1
99383	0
99425	0
99573	0
99579	0
99581	1
99605	1
99671	0
99777	1
99831	0
99899	0
99933	1
99963	1
99979	1
99981	1
100111	1
100153	0
100213	1
100277	1
100359	1
100451	1
100477	1
100585	1
100665	1
100781	0
100797	1
100799	0
100865	0
100891	1
100911	1
100961	0
101027	0
101071	1
101207	1
101261	0
101485	0
101553	0
101559	0
101577	1
101673	1
101675	1
101733	1
101749	1
101761	1
101823	0
101841	1
101865	1
101875	0
101903	1
101917	1
101929	1
101947	0
102061	1
102083	0
102199	0
102221	1
102349	1
102475	1
102567	1
102635	1
102657	1
102661	0
102667	0
102855	1
103011	1
103047	1
103175	0
103229	1
103235	1
103285	1
103335	1
103361	1
103365	1
103401	1
103411	1
103485	1
103501	1
103623	0
103661	0
103699	1
103859	1
104005	1
104223	1
104225	1
104227	1
104229	1
104231	1
104235	1
104245	1
104267	0
104347	0
104393	1
104403	0
104415	0
104447	1
104463	0
104469	1
104493	1
104513	0
104529	1
104539	1
104541	1
104559	1
104563	1
104581	1
104583	1
104601	0
104605	1
104615	1
104637	1
104649	1
104651	1
104655	1
104657	0
104661	1
104669	0
104709	1
104713	0
104739	0
104749	0
104779	1
104783	1
104807	0
104813	1
104825	1
104827	1
104831	1
104837	0
104877	1
104899	1
104921	1
104927	1
104931	1
104935	0
104937	1
104939	0
104941	1
104947	0
104951	1
104957	1
104977	1
104997	1
104999	1
105013	1
105031	1
105035	0
105037	0
105051	1
105073	0
105079	1
105081	0
105111	0
105115	0
105123	1
105147	0
105161	1
105167	0
105175	0
105201	1
105203	0
105215	1
105229	0
105237	1
105243	1
105251	0
105257	0
105265	0
105267	1
105277	1
105283	1
105287	1
105303	0
105305	0
105309	1
105311	0
105325	1
105339	0
105355	0
105365	0
105377	1
105387	1
105423	0
105425	0
105433	0
105457	0
105489	0
105493	1
105495	1
105509	1
105521	1
105535	0
105537	1
105541	1
105547	1
105565	1
105567	0
105591	1
105629	1
105653	0
105675	0
105701	1
105725	0
105761	0
105775	0
105785	1
105801	0
105819	0
105833	0
105855	1
105861	0
105863	0
105905	0
105907	1
105911	1
105917	1
105945	1
105965	1
105971	0
105983	1
105985	1
105987	0
106005	0
106029	1
106053	1
106067	0
106073	1
106089	1
106091	1
106109	0
106113	1
106125	1
106129	1
106151	0
106165	0
106179	1
106189	1
106235	1
106241	1
106243	0
106251	0
106265	1
106337	0
106363	0
106367	0
106401	0
106415	1
106423	1
106425	1
106427	1
106433	1
106467	0
106471	1
106473	1
106493	0
106495	0
106501	1
106537	1
106543	0
106585	1
106591	0
106621	1
106635	0
106645	1
106653	1
106655	0
106657	0
106665	1
106681	1
106697	1
106703	1
106715	1
106723	1
106729	1
106749	1
106753	0
106755	1
106785	1
106791	1
106793	1
106821	0
106835	1
106863	1
106865	1
106867	0
106899	0
106909	0
106951	0
106963	1
106975	0
106985	1
106989	1
107041	1
107043	1
107045	1
107053	1
107079	1
107091	0
107095	0
107101	1
107131	1
107153	1
107161	1
107167	0
107169	0
107175	1
107187	1
107191	0
107193	0
107229	1
107233	1
107247	1
107265	1
107267	0
107275	1
107279	1
107319	1
107339	1
107357	0
107359	1
107395	1
107397	0
107399	1
107427	0
107435	1
107437	0
107459	0
107463	1
107465	0
107471	1
107485	1
107499	0
107509	1
107511	0
107515	1
107517	1
107533	1
107539	1
107555	1
107561	1
107591	1
107611	0
107619	1
107631	0
107655	1
107671	1
107673	1
107683	1
107685	1
107693	1
107711	0
107713	0
107721	1
107725	1
107727	0
107735	1
107775	0
107803	1
107813	1
107821	1
107837	1
107849	0
107855	1
107883	1
107933	1
107935	1
107937	1
107939	1
107951	1
107969	1
107997	1
108011	0
108025	1
108027	0
108035	0
108041	0
108043	1
108047	0
108101	1
108107	1
108127	1
108137	1
108147	0
108173	1
108185	1
108189	1
108201	1
108205	1
108215	0
108227	0
108229	1
108253	1
108255	1
108265	1
108289	0
108291	1
108299	1
108325	0
108347	1
108359	1
108379	0
108431	1
108441	1
108445	0
108465	1
108477	0
108485	1
108501	1
108541	1
108559	1
108561	0
108573	1
108601	1
108605	1
108617	1
108631	1
108633	0
108639	1
108645	1
108673	1
108687	1
108695	1
108717	1
108719	1
108737	1
108751	1
108757	1
108761	0
108765	1
108767	1
108769	1
108775	1
108799	0
108803	0
108809	1
108819	1
108859	0
108863	1
108867	0
108875	1
108893	0
108897	0
108907	1
108909	1
108943	0
108953	0
108955	1
108963	1
108993	0
109041	1
109067	0
109069	0
109087	0
109093	1
109127	0
109131	1
109133	1
109143	1
109145	0
109161	1
109163	1
109171	0
109185	0
109189	1
109207	1
109211	1
109221	1
109225	0
109237	1
109247	1
109257	1
109261	1
109265	1
109269	1
109287	1
109295	1
109303	1
109307	1
109339	1
109353	1
109373	1
109385	1
109409	1
109417	1
109433	0
109441	1
109443	0
109451	1
109453	0
109459	1
109477	0
109497	1
109551	1
109557	1
109565	0
109567	1
109575	1
109581	1
109587	1
109599	0
109607	0
109625	1
109627	1
109655	1
109657	1
109661	1
109695	1
109709	1
109725	1
109733	1
109745	1
109747	0
109779	1
109781	1
109791	1
109799	1
109829	1
109853	1
109869	1
109879	1
109915	0
109917	0
109919	1
109921	1
109927	1
109931	1
109961	0
109967	0
109975	0
109979	0
109983	1
109991	1
110003	1
110021	0
110035	1
110041	1
110047	0
110051	0
110053	0
110059	1
110075	0
110099	0
110101	1
110109	1
110123	1
110125	1
110161	0
110183	1
110191	0
110193	1
110207	1
110245	0
110263	1
110281	1
110287	1
110309	0
110313	0
110315	1
110323	0
110331	1
110365	1
110381	1
110395	0
110405	1
110409	1
110417	1
110425	0
110431	1
110463	0
110487	1
110497	1
110499	1
110541	1
110547	0
110563	1
110569	1
110577	1
110607	1
110611	0
110627	0
110653	1
110655	0
110657	1
110661	1
110663	0
110677	0
110689	1
110693	1
110727	0
110749	1
110751	0
110793	1
110811	1
110847	1
110849	0
110855	0
110865	0
110891	0
110895	0
110917	1
110919	1
110923	0
110935	0
110939	0
110955	1
110957	1
110975	1
110979	1
110983	1
110991	1
111001	0
111007	1
111015	1
111017	1
111033	1
111035	1
111039	1
111067	0
111095	1
111105	1
111115	1
111135	1
111137	1
111139	1
111151	1
111155	0
111157	0
111179	1
111181	1
111183	0
111191	1
111209	1
111217	0
111225	0
111229	0
111247	1
111253	0
111255	1
111261	1
111271	1
111285	1
111289	1
111291	1
111299	1
111303	0
111341	0
111343	0
111347	0
111367	1
111373	0
111381	0
111397	1
111401	1
111415	1
111427	1
111431	1
111441	1
111443	1
111449	1
111453	0
111459	1
111463	1
111467	1
111525	1
111613	1
111765	0
112103	1
112119	0
112333	0
112377	0
112519	0
112707	1
112719	0
112793	1
113165	1
113213	0
113227	1
113573	1
113643	1
113645	1
113681	1
113719	1
113721	1
113773	1
113781	1
113783	1
114157	1
114201	0
114485	0
114507	1
114709	0
114755	0
114763	0
114877	0
115251	1
115585	1
115675	1
115777	0
115807	1
115869	1
116005	1
116055	1
116145	1
116509	1
116559	1
116693	0
116879	1
117379	1
117429	1
117763	1
117969	1
118041	0
118061	1
118131	1
118211	0
118375	1
118559	1
118639	0
118687	1
118993	1
119017	1
119309	0
119333	1
119413	1
119581	0
120161	1
120359	0
120451	0
120631	1
121055	1
121061	0
121089	0
121125	1
121341	0
121491	0
121497	0
121697	1
121835	1
121851	1
121895	1
121947	1
121953	0
122007	1
122015	1
122043	0
122299	1
122399	1
122437	1
122661	0
122721	0
122831	1
122885	1
122961	0
123017	0
123105	0
123185	0
123627	1
123947	1
124201	1
124227	0
124237	1
124245	0
124329	1
124613	1
124641	1
124657	0
124715	1
125129	1
125151	0
125189	1
125309	1
125591	1
126015	1
126365	1
126633	1
126667	0
126701	0
127099	0
127153	0
127431	0
127525	1
127651	1
127713	0
127823	1
128063	0
128133	1
128399	1
128441	0
128617	0
128667	1
128789	1
129273	0
129345	1
129541	1
129559	0
129569	1
129601	0
129691	1
129799	0
129951	0
130021	0
130243	1
130331	0
130361	0
130539	0
130559	1
130797	0
130883	0
130965	1
131293	1
131379	0
131485	0
131695	1
131953	1
132005	0
132035	1
132313	0
132377	0
132639	0
132729	0
132739	0
132941	0
133067	0
133069	1
133107	1
133597	0
133601	1
133687	1
133903	0
133963	1
133989	0
134221	1
134435	1
134547	1
134809	1
135005	1
135221	1
135227	0
135383	1
135847	1
135957	1
135963	1
136031	1
136077	1
136123	1
136171	1
136243	1
136265	0
136319	0
136389	1
136409	0
136433	1
136497	1
136573	1
136701	1
136941	1
136971	1
136975	1
137281	0
137439	1
137505	1
137579	0
137587	1
137671	1
137677	1
138005	1
138115	1
138183	1
138189	1
138649	1
138821	1
138923	1
139317	1
139391	0
139451	0
139483	1
139509	1
139803	0
139865	1
139913	1
139943	1
140131	1
140249	1
140575	0
140707	0
140771	0
140809	1
140991	0
141007	1
141249	0
141379	1
141535	1
141723	1
141779	1
141961	1
141969	0
142081	1
142321	0
142325	1
142555	1
142647	1
142713	1
142907	0
142965	0
143503	1
143759	0
143917	1
143977	0
144235	0
144327	1
144337	1
144443	0
144595	1
144609	1
144781	1
145329	1
145431	1
145585	0
145611	0
146271	1
146589	1
146777	0
146859	1
146895	1
146929	1
147009	1
147065	0
147207	0
147393	1
147499	1
147529	1
147561	0
147599	1
147829	0
147981	1
148013	0
148037	1
148163	0
148167	0
148207	1
148405	1
148477	0
148505	1
148521	0
148713	1
148851	1
148959	1
148991	1
149537	1
149589	1
150027	0
150161	1
150193	1
150383	1
150421	1
150435	1
150443	1
150547	1
150737	1
150819	1
150949	1
152193	1
152449	1
153253	1
153271	1
153367	0
153829	1
153887	1
154063	1
154129	0
154259	0
154265	1
154335	1
154479	1
154593	1
154935	0
155115	1
155751	0
156525	1
156593	0
156853	1
156891	1
157353	1
157407	1
157455	1
158041	0
158133	1
158159	0
158363	1
158531	1
158551	1
158575	0
159011	1
159019	0
159117	0
159521	1
159747	1
160259	1
160265	1
160297	1
160745	1
161311	0
161477	1
161949	1
162111	1
162239	1
162283	1
162577	0
162773	1
162783	0
162805	0
162825	1
162881	1
162971	1
163035	1
163047	0
163147	1
163163	0
163243	1
163277	1
163345	0
163639	1
163709	0
163801	1
164019	1
164067	0
164421	1
165083	1
165295	1
165519	1
166051	1
166143	1
166559	0
167055	1
167187	0
167567	1
168107	0
168603	0
169239	0
169433	0
169641	1
169949	1
170131	0
170267	1
170883	1
171017	1
171039	1
171133	1
171289	1
171325	1
171849	1
172045	1
172373	1
172385	0
172561	1
172591	1
172721	1
172945	1
173121	1
173241	0
173323	0
173495	1
173589	1
174331	0
174857	1
174877	1
175109	1
175329	0
175451	1
175645	1
175727	1
176151	0
176179	1
176599	1
176643	0
176775	1
176777	0
176781	0
176929	1
177007	0
177247	0
177435	1
177661	1
178473	0
178619	0
178713	1
178729	0
178929	1
178957	1
179095	1
179107	0
179221	0
179561	0
179769	0
180119	1
180187	1
180575	0
180705	1
180753	1
180761	1
181009	1
181067	0
181235	0
181665	1
181761	0
181763	1
190301	1
190335	0
190527	1
190873	0
191221	1
191491	1
191573	0
191605	1
191611	0
191669	0
191787	1
193047	1
193171	1
193265	1
193511	0
193649	0
194055	1
194315	1
194341	1
194479	1
195155	1
195203	1
195515	0
195863	1
195877	0
195945	1
195995	1
196173	0
196415	1
196453	0
196499	0
196537	1
196673	1
196873	1
197059	1
197705	1
197719	1
197941	1
197967	1
198009	0
198119	1
198347	1
198655	1
198729	0
198929	1
199275	0
199563	0
199605	0
199829	1
200103	1
200207	1
200415	1
200627	0
200781	1
201119	1
201279	1
201597	1
202013	1
202165	0
202219	1
202543	1
202545	1
202627	1
203041	1
203153	1
203159	1
203347	1
203415	1
203463	0
203477	1
203517	1
203933	1
203959	0
204115	1
204147	0
204163	1
204353	1
204529	0
204585	1
204617	0
204683	1
204729	1
205045	0
205121	1
205589	1
205599	1
205635	0
205785	1
205859	0
205925	1
206781	1
206837	0
207865	1
208009	1
208049	0
208291	1
208471	1
208543	1
208611	1
208831	1
209067	1
209409	1
209515	0
209517	1
209531	1
209697	0
209867	0
210169	1
210371	1
210533	1
210699	1
210755	0
210891	0
211017	1
211617	1
211831	0
211883	1
212395	1
212687	1
212939	1
213167	0
213489	1
213759	1
213875	1
214273	1
214297	1
214929	1
215111	1
215131	1
215149	1
215257	0
215289	0
215781	1
215815	0
215957	1
216267	0
216285	0
216667	0
216823	1
216887	1
216919	1
216957	0
217981	1
218045	0
218299	1
218453	1
218461	1
218707	1
218943	1
219221	0
219287	1
219853	0
220117	0
220275	1
220721	0
221041	1
221109	0
221315	1
221443	0
221517	0
221621	0
221695	1
221833	0
221889	1
221897	1
222029	1
222131	0
222257	0
222353	1
222493	1
222665	1
222671	0
222829	1
222899	0
223021	0
223257	1
223271	1
223863	1
223905	0
224303	1
224431	1
224663	1
224707	1
224923	1
224955	1
225229	1
225289	1
225397	0
225411	0
225639	1
225843	1
225917	0
225995	1
226131	1
226435	1
226811	1
227203	0
227273	1
227299	1
227477	1
227727	1
227777	1
227965	1
228207	0
228401	0
228803	1
228933	1
228979	1
229273	1
229695	1
229711	1
229757	1
229789	1
229925	0
230011	1
230157	1
230255	1
230497	1
230619	1
231037	0
231361	1
231517	1
231523	1
231607	1
231673	0
231709	1
231953	1
231955	1
232107	0
232321	0
233069	0
233215	1
233569	1
233619	1
233623	1
233667	1
233753	1
233999	0
234019	0
234501	1
234547	1
234573	1
234785	1
234953	1
235087	0
235119	1
235199	1
235235	1
235393	1
235405	1
235577	0
235933	1
236041	1
236269	1
236511	1
236945	1
236991	1
237035	0
237381	1
237395	1
237533	1
237791	1
237879	1
237961	1
238323	1
238351	1
238403	1
238477	0
239081	1
239101	1
239341	1
239381	1
239445	0
239539	0
240475	1
240723	1
241137	0
241435	0
241497	0
241607	0
241959	1
242137	1
242451	1
242895	1
243011	1
243101	0
243439	1
243459	1
243505	1
243509	0
243571	0
243905	1
244575	1
244837	0
244879	1
245055	0
245533	0
245687	0
245777	0
245879	0
246003	1
246009	0
500009	0
500135	1
500189	1
500249	0
500301	1
500641	1
500709	1
500971	1
500977	1
501001	1
501061	1
501187	1
501267	1
501299	1
501329	1
501395	1
501845	1
501969	1
502181	1
502229	0
502365	1
502527	0
502617	0
502645	1
502649	1
502661	1
502689	0
502691	1
502739	0
502769	1
502781	1
502871	1
502953	1
502967	1
503149	1
503165	0
503235	1
503309	1
503325	0
503365	1
503549	1
503611	1
503655	1
503683	1
503875	1
503889	1
503919	1
503925	0
504037	1
504091	0
504095	1
504167	1
504253	1
504279	1
504287	0
504331	0
504357	0
504405	1
504453	1
504549	1
504607	0
504651	0
504787	1
504789	1
504841	0
504847	1
504877	1
504921	0
505069	0
505083	1
505093	0
505109	1
505241	1
505295	0
505337	1
505351	1
505397	1
505425	1
505449	1
505455	1
505519	0
505521	1
505539	1
505551	0
505557	1
505737	0
505849	0
506095	0
506101	1
506109	1
506165	1
506169	1
506187	1
506247	1
506257	1
506287	0
506289	1
506321	1
506323	1
506325	1
506333	0
506339	1
506341	1
506359	1
506389	1
506525	0
507409	1
508633	1
508639	1
509243	0
509535	1
600093	1
600115	1
600117	1
600191	1
